case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.8513621794871795,0.017663025674120984,0.006630409975125873,0.02567594341672949
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.9515224358974359,0.01599650514913026,0.006447734920269286,0.025382923927004183
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.0516826923076923,0.016221410055169864,0.007339306859026253,0.022705343727603973
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.1518429487179487,0.018051482118990544,0.008575949835639082,0.02429798340085356
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.252003205128205,0.019861523791589345,0.01022581560940766,0.026187032972246095
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.3521634615384615,0.02075885941777395,0.010184276337597647,0.02752622660968744
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.4523237179487178,0.02112386117632795,0.009499731551363133,0.027097384443990295
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.5524839743589745,0.02112578668581423,0.010697917915164843,0.028494719580211336
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.6526442307692308,0.02082799557734232,0.00924259058689271,0.02776713398774177
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.7528044871794872,0.020466895551311058,0.009342689233670695,0.027917408407001073
