case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.256810897435898,0.03511227932385548,0.010658479592842461,0.05178842508055193
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.356971153846154,0.03483141572108595,0.010874138894434407,0.05060693704987128
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.457131410256411,0.03489910474879225,0.011200313154606888,0.050934179777181135
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.557291666666667,0.03509224711714278,0.012209355918500364,0.05126635410326375
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.657451923076923,0.035324633739656205,0.012405509447649673,0.05186547849878273
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.75761217948718,0.03559137090080789,0.012585544698335897,0.051751690583676124
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.857772435897436,0.035913147222396996,0.013893651531196996,0.050152915613016526
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.9579326923076925,0.03620912538207085,0.01499444117984926,0.05093825176252825
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.058092948717949,0.03658969238412967,0.016291412017015637,0.0509340559052992
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.158253205128205,0.03697236959286583,0.01801780845547238,0.05325540969089603
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.258413461538462,0.03731762108373738,0.019004688149727094,0.05440201693327888
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.358573717948718,0.0375920851281776,0.017325938918179528,0.056064204292743905
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.4587339743589745,0.037797860319802944,0.018198204782645243,0.056437048124954384
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.558894230769231,0.03794769597798736,0.017446093794677833,0.057705603686652555
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.659054487179487,0.038102154711296965,0.01652203888394131,0.05959265952170337
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.759214743589744,0.038414110232502546,0.015698456250806233,0.060560478431445915
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.859375,0.03880870710246136,0.016227056096167862,0.059853283125488155
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.959535256410256,0.03923483596995612,0.016669036761496676,0.060955314411267975
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.059695512820513,0.03963513470101624,0.01568873835492393,0.06173536788743529
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.159855769230769,0.03989599578249638,0.016923559017002907,0.06259351431978316
