case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.158253205128205,0.026316455201167495,0.007348646883276917,0.041545471903829526
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.258413461538462,0.026169601271738906,0.008003903562524617,0.04093666015227475
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.358573717948718,0.02617731157409832,0.008852011426483439,0.03988934029188357
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.4587339743589745,0.026151726342019965,0.0098545615467241,0.03771057401088064
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.558894230769231,0.025998701190499227,0.01174324753663145,0.03615681915284806
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.659054487179487,0.025593417333933312,0.0112892530957228,0.036691092761225605
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.759214743589744,0.02513500633905327,0.009731267869739064,0.03591766531635308
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.859375,0.024895029036879134,0.009823537196495202,0.035696283735129584
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.959535256410256,0.024844528922079286,0.010840880345425196,0.03459656432526472
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.059695512820513,0.02491312818233154,0.010108738537360131,0.0334784554661088
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.159855769230769,0.025058619045946043,0.010595642609961022,0.03435882077008736
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.2600160256410255,0.0253316261201251,0.010595316779030483,0.03417410898868689
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.360176282051282,0.02554777052798041,0.011439949685410958,0.033403697471576635
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.460336538461538,0.02556854834368962,0.011518408045938233,0.03377105625901717
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.560496794871795,0.02533379281794841,0.010096318358171137,0.03354383322788125
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.660657051282051,0.024890762183028686,0.00996513470403496,0.03407101761987234
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.7608173076923075,0.024449528857409523,0.008950832476603365,0.034763836707032904
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.860977564102564,0.024106744194497206,0.009469042924730824,0.034688947778010404
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.96113782051282,0.02395437492829474,0.007593153707210657,0.03524808674026135
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.061298076923077,0.02380247726199928,0.0068183943328652945,0.034903830023574584
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.161458333333333,0.023874034122550084,0.007863412592617608,0.033479654693563544
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.261618589743589,0.023905331400269948,0.009087070513097055,0.03281722347682329
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.361778846153846,0.023963715234191753,0.009778647699963188,0.03195877540398927
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.461939102564102,0.024085502999399454,0.010375290878723685,0.031832067889353874
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.562099358974359,0.02433446627646402,0.012273758384827579,0.03177852340665491
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.662259615384615,0.024636723684899713,0.012977877234042607,0.032354667210352205
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.762419871794871,0.024942331190280952,0.013186283410588945,0.032949366667286394
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.862580128205129,0.025221860799588908,0.013453032891354006,0.03353371313218177
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.962740384615385,0.025471813668002316,0.01287446807273347,0.033523159606643524
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.06290064102564,0.025771155352477645,0.01395358965444404,0.0343588926614477
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.163060897435898,0.02612748704155457,0.013317276569209722,0.03612756367286342
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.263221153846153,0.026425308674714546,0.012992601107477528,0.03719236285138612
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.36338141025641,0.02667251246726202,0.013729672846249971,0.03794290179588574
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.463541666666666,0.026892847172541853,0.01347440689402514,0.03718796209254935
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.563701923076923,0.027017226564397867,0.013305258594365052,0.03934180437073978
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.663862179487179,0.027126134655635303,0.013354539938595507,0.03962154435497647
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.764022435897436,0.02722783266352871,0.014025242380292617,0.03958531909355091
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.864182692307692,0.027289906482254683,0.013193830194740696,0.03948067304172827
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.964342948717949,0.027350455598961085,0.01325343961325873,0.04003679837186325
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.064503205128204,0.0273604427770579,0.012691408615223708,0.04108684756028813
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.164663461538462,0.027469872210869176,0.011542972600795572,0.04196229208055041
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.264823717948717,0.027535034487911603,0.01125125212170953,0.04222417260368336
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.364983974358974,0.027555856144687994,0.012003431716263283,0.04047987956094986
